"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"549";2;5;7;9;11;11;11;11;11;11;11
"550";2;5;7;9;11;11;11;11;11;11;11
"551";2;5;7;9;11;11;11;11;11;11;11
"552";2;5;7;9;11;11;11;11;11;11;11
"553";2;5;7;9;11;11;11;11;11;11;11
"554";2;5;7;9;11;11;11;11;11;11;11
"555";2;5;7;9;11;11;11;11;11;11;11
"556";2;5;7;9;11;11;11;11;11;11;11
"557";2;5;7;9;11;11;11;11;11;11;11
"558";2;5;7;9;11;11;11;11;11;11;11
"559";2;5;7;9;11;11;11;11;11;11;11
"560";2;5;7;9;11;11;11;11;11;11;11
"561";2;5;7;9;10;13;14;17;19;21;22
"562";2;5;7;9;10;13;14;17;19;21;22
"563";2;5;7;9;11;11;11;11;11;11;11
"564";2;5;7;9;11;11;11;11;11;11;11
"565";2;5;7;9;10;13;14;17;19;21;22
"566";2;5;7;9;11;11;11;11;11;11;11
"567";2;5;7;9;11;11;11;11;11;11;11
"568";2;5;7;9;11;11;11;11;11;11;11
"569";2;5;7;9;11;11;11;11;11;11;11
"570";2;5;7;9;11;11;11;11;11;11;11
"571";2;5;7;9;11;11;11;11;11;11;11
"572";2;5;7;9;11;11;11;11;11;11;11
"573";2;5;7;9;11;11;11;11;11;11;11
"574";2;5;7;9;11;11;11;11;11;11;11
"575";2;5;7;9;11;11;11;11;11;11;11
"576";2;5;7;9;11;11;11;11;11;11;11
"577";2;5;7;9;10;13;14;17;19;21;22
"578";2;5;7;9;10;13;14;17;19;21;22
"579";2;5;7;9;11;11;11;11;11;11;11
"580";2;5;7;9;11;11;11;11;11;11;11
"581";2;5;7;9;11;11;11;11;11;11;11
"582";2;5;7;9;11;11;11;11;11;11;11
"583";2;5;7;9;10;13;14;17;19;21;22
"584";2;5;7;9;11;11;11;11;11;11;11
"585";2;5;7;9;11;11;11;11;11;11;11
"586";2;5;7;9;11;11;11;11;11;11;11
"587";2;5;7;9;11;11;11;11;11;11;11
"588";2;5;7;9;10;13;14;17;19;21;23
"589";2;5;7;9;11;11;11;11;11;11;11
"590";2;5;7;9;11;11;11;11;11;11;11
"591";2;5;7;9;11;11;11;11;11;11;11
"592";2;5;7;9;11;11;11;11;11;11;11
"593";2;5;7;9;11;11;11;11;11;11;11
"594";2;5;7;9;11;11;11;11;11;11;11
"595";2;5;7;9;11;11;11;11;11;11;11
"596";2;5;7;9;11;11;11;11;11;11;11
"597";2;5;7;9;11;11;11;11;11;11;11
"598";2;5;7;9;11;11;11;11;11;11;11
"599";2;5;7;9;11;11;11;11;11;11;11
"600";2;5;7;9;11;11;11;11;11;11;11
"601";2;5;7;9;11;11;11;11;11;11;11
"602";2;5;7;9;11;11;11;11;11;11;11
"603";2;5;7;9;11;11;11;11;11;11;11
"604";2;5;7;9;11;11;11;11;11;11;11
"605";2;5;7;9;11;11;11;11;11;11;11
"606";2;5;7;9;11;11;11;11;11;11;11
"607";2;5;7;9;11;11;11;11;11;11;11
"608";2;5;7;9;11;11;11;11;11;11;11
"609";2;5;7;9;11;11;11;11;11;11;11
"610";2;5;7;9;11;11;11;11;11;11;11
"611";2;5;7;9;11;11;11;11;11;11;11
"612";2;5;7;9;11;11;11;11;11;11;11
"613";2;5;7;9;11;11;11;11;11;11;11
"614";2;5;7;9;11;11;11;11;11;11;11
"615";2;5;7;9;11;11;11;11;11;11;11
"616";2;5;7;9;11;11;11;11;11;11;11
"617";2;5;7;9;11;11;11;11;11;11;11
"618";2;5;7;9;11;11;11;11;11;11;11
"619";2;5;7;9;11;11;11;11;11;11;11
"620";2;5;7;9;11;11;11;11;11;11;11
"621";2;5;7;9;11;11;11;11;11;11;11
"622";2;5;7;9;11;11;11;11;11;11;11
"623";2;5;7;9;10;13;14;17;19;21;22
"624";2;5;7;9;11;11;11;11;11;11;11
"625";2;5;7;9;11;11;11;11;11;11;11
"626";2;5;7;9;11;11;11;11;11;11;11
"627";2;5;7;9;10;13;14;17;19;21;23
"628";2;5;7;9;10;13;14;17;19;21;23
"629";2;5;7;9;11;11;11;11;11;11;11
"630";2;5;7;9;11;11;11;11;11;11;11
"631";2;5;7;9;11;11;11;11;11;11;11
"632";2;5;7;9;11;11;11;11;11;11;11
"633";2;5;7;9;11;11;11;11;11;11;11
"634";2;5;7;9;11;11;11;11;11;11;11
"635";2;5;7;9;11;11;11;11;11;11;11
"636";2;5;7;9;11;11;11;11;11;11;11
"637";2;5;7;9;11;11;11;11;11;11;11
"638";2;5;7;9;11;11;11;11;11;11;11
"639";2;5;7;9;11;11;11;11;11;11;11
"640";2;5;7;9;10;13;14;17;19;21;22
"641";2;5;7;9;10;13;14;17;19;21;22
"642";2;5;7;9;11;11;11;11;11;11;11
"643";2;5;7;9;11;11;11;11;11;11;11
"644";2;5;7;9;11;11;11;11;11;11;11
"645";2;5;7;9;11;11;11;11;11;11;11
"646";2;5;7;9;11;11;11;11;11;11;11
"647";2;5;7;9;11;11;11;11;11;11;11
"648";2;5;7;9;10;13;14;17;19;21;23
"649";2;5;7;9;11;11;11;11;11;11;11
"650";2;5;7;9;11;11;11;11;11;11;11
"651";2;5;7;9;11;11;11;11;11;11;11
"652";2;5;7;9;11;11;11;11;11;11;11
"653";2;5;7;9;10;13;14;17;19;21;23
"654";2;5;7;9;10;13;14;17;19;21;23
"655";2;5;7;9;11;11;11;11;11;11;11
"656";2;5;7;9;11;11;11;11;11;11;11
"657";2;5;7;9;10;13;14;17;19;21;22
"658";2;5;7;9;10;13;14;17;19;21;22
"659";2;5;7;9;11;11;11;11;11;11;11
"660";2;5;7;9;10;13;14;17;19;21;22
"661";2;5;7;9;10;13;14;17;19;21;22
"662";2;5;7;9;10;13;14;17;19;21;23
"663";2;5;7;9;10;13;14;17;19;21;23
"664";2;5;7;9;10;13;14;17;19;21;23
"665";2;5;7;9;11;11;11;11;11;11;11
"666";2;5;7;9;11;11;11;11;11;11;11
"667";2;5;7;9;11;11;11;11;11;11;11
"668";2;5;7;9;11;11;11;11;11;11;11
"669";2;5;7;9;11;11;11;11;11;11;11
"670";2;5;7;9;11;11;11;11;11;11;11
"671";2;5;7;9;11;11;11;11;11;11;11
"672";2;5;7;9;11;11;11;11;11;11;11
"673";2;5;7;9;11;11;11;11;11;11;11
"674";2;5;7;9;11;11;11;11;11;11;11
"675";2;5;7;9;11;11;11;11;11;11;11
"676";2;5;7;9;10;13;14;17;19;21;23
"677";2;5;7;9;10;13;14;17;19;21;22
"678";2;5;7;9;11;11;11;11;11;11;11
"679";2;5;7;9;11;11;11;11;11;11;11
"680";2;5;7;9;11;11;11;11;11;11;11
"681";2;5;7;9;11;11;11;11;11;11;11
"682";2;5;7;9;11;11;11;11;11;11;11
"683";2;5;7;9;11;11;11;11;11;11;11
"684";2;5;7;9;11;11;11;11;11;11;11
"685";2;5;7;9;11;11;11;11;11;11;11
"686";2;5;7;9;11;11;11;11;11;11;11
"687";2;5;7;9;11;11;11;11;11;11;11
"688";2;5;7;9;11;11;11;11;11;11;11
"689";2;5;7;9;10;13;14;17;19;21;23
"690";2;5;7;9;11;11;11;11;11;11;11
"691";2;5;7;9;10;13;14;17;19;21;23
"692";2;5;7;9;10;13;14;17;19;21;22
"693";2;5;7;9;11;11;11;11;11;11;11
"694";2;5;7;9;10;13;14;17;19;21;22
"695";2;5;7;9;11;11;11;11;11;11;11
"696";2;5;7;9;10;13;14;17;19;21;22
"697";2;5;7;9;10;13;14;17;19;21;22
"698";2;5;7;9;10;13;14;17;19;21;22
"699";2;5;7;9;11;11;11;11;11;11;11
"700";2;5;7;9;11;11;11;11;11;11;11
"701";2;5;7;9;11;11;11;11;11;11;11
"702";2;5;7;9;11;11;11;11;11;11;11
"703";2;5;7;9;11;11;11;11;11;11;11
"704";2;5;7;9;11;11;11;11;11;11;11
"705";2;5;7;9;11;11;11;11;11;11;11
"706";2;5;7;9;11;11;11;11;11;11;11
"707";2;5;7;9;11;11;11;11;11;11;11
"708";2;5;7;9;11;11;11;11;11;11;11
"709";2;5;7;9;11;11;11;11;11;11;11
"710";2;5;7;9;11;11;11;11;11;11;11
"711";2;5;7;9;10;13;14;17;19;21;22
"712";2;5;7;9;10;13;14;17;19;21;22
"713";2;5;7;9;11;11;11;11;11;11;11
"714";2;5;7;9;10;13;14;17;19;21;22
"715";2;5;7;9;10;13;14;17;19;21;22
"716";2;5;7;9;11;11;11;11;11;11;11
"717";2;5;7;9;11;11;11;11;11;11;11
"718";2;5;7;9;11;11;11;11;11;11;11
"719";2;5;7;9;11;11;11;11;11;11;11
"720";2;5;7;9;11;11;11;11;11;11;11
"721";2;5;7;9;11;11;11;11;11;11;11
"722";2;5;7;9;11;11;11;11;11;11;11
"723";2;5;7;9;11;11;11;11;11;11;11
"724";2;5;7;9;11;11;11;11;11;11;11
"725";2;5;7;9;11;11;11;11;11;11;11
"726";2;5;7;9;11;11;11;11;11;11;11
"727";2;5;7;9;11;11;11;11;11;11;11
"728";2;5;7;9;11;11;11;11;11;11;11
"729";2;5;7;9;11;11;11;11;11;11;11
"730";2;5;7;9;11;11;11;11;11;11;11
"731";2;5;7;9;11;11;11;11;11;11;11
"732";2;5;7;9;11;11;11;11;11;11;11
"733";2;5;7;9;11;11;11;11;11;11;11
"734";2;5;7;9;11;11;11;11;11;11;11
"735";2;5;7;9;11;11;11;11;11;11;11
"736";2;5;7;9;11;11;11;11;11;11;11
"737";2;5;7;9;11;11;11;11;11;11;11
"738";2;5;7;9;11;11;11;11;11;11;11
"739";2;5;7;9;11;11;11;11;11;11;11
"740";2;5;7;9;11;11;11;11;11;11;11
"741";2;5;7;9;11;11;11;11;11;11;11
"742";2;5;7;9;11;11;11;11;11;11;11
"743";2;5;7;9;11;11;11;11;11;11;11
"744";2;5;7;9;11;11;11;11;11;11;11
"745";2;5;7;9;11;11;11;11;11;11;11
"746";2;5;7;9;11;11;11;11;11;11;11
"747";2;5;7;9;11;11;11;11;11;11;11
"748";2;5;7;9;11;11;11;11;11;11;11
"749";2;5;7;9;11;11;11;11;11;11;11
"750";2;5;7;9;11;11;11;11;11;11;11
"751";2;5;7;9;11;11;11;11;11;11;11
"752";2;5;7;9;11;11;11;11;11;11;11
"753";2;5;7;9;11;11;11;11;11;11;11
"754";2;5;7;9;11;11;11;11;11;11;11
"755";2;5;7;9;11;11;11;11;11;11;11
"756";2;5;7;9;11;11;11;11;11;11;11
"757";2;5;7;9;11;11;11;11;11;11;11
"758";2;5;7;9;11;11;11;11;11;11;11
"759";2;5;7;9;11;11;11;11;11;11;11
"760";2;5;7;9;11;11;11;11;11;11;11
"761";2;5;7;9;11;11;11;11;11;11;11
"762";2;5;7;9;11;11;11;11;11;11;11
"763";0;0;0;0;0;0;0;0;0;0;0
"764";2;5;7;9;11;11;11;11;11;11;11
"765";2;5;7;9;11;11;11;11;11;11;11
"766";2;5;7;9;11;11;11;11;11;11;11
"767";2;5;7;9;10;13;14;17;19;21;22
"768";2;5;7;9;11;11;11;11;11;11;11
"769";2;5;7;9;11;11;11;11;11;11;11
"770";2;5;7;9;11;11;11;11;11;11;11
"771";2;5;7;9;11;11;11;11;11;11;11
"772";2;5;7;9;11;11;11;11;11;11;11
"773";2;5;7;9;10;13;14;17;19;21;22
"774";2;5;7;9;10;13;14;17;19;21;22
"775";2;5;7;9;11;11;11;11;11;11;11
"776";2;5;7;9;11;11;11;11;11;11;11
"777";2;5;7;9;10;13;14;17;19;21;22
"778";2;5;7;9;11;11;11;11;11;11;11
"779";2;5;7;9;11;11;11;11;11;11;11
"780";2;5;7;9;11;11;11;11;11;11;11
"781";2;5;7;9;10;13;14;17;19;21;23
"782";2;5;7;9;11;11;11;11;11;11;11
"783";2;5;7;9;11;11;11;11;11;11;11
"784";2;5;7;9;11;11;11;11;11;11;11
"785";2;5;7;9;11;11;11;11;11;11;11
"786";2;5;7;9;11;11;11;11;11;11;11
"787";2;5;7;9;11;11;11;11;11;11;11
"788";2;5;7;9;11;11;11;11;11;11;11
"789";2;5;7;9;11;11;11;11;11;11;11
"790";2;5;7;9;11;11;11;11;11;11;11
"791";2;5;7;9;11;11;11;11;11;11;11
"792";2;5;7;9;11;11;11;11;11;11;11
"793";2;5;7;9;11;11;11;11;11;11;11
"794";2;5;7;9;11;11;11;11;11;11;11
"795";2;5;7;9;11;11;11;11;11;11;11
"796";2;5;7;9;11;11;11;11;11;11;11
"797";2;5;7;9;11;11;11;11;11;11;11
"798";2;5;7;9;11;11;11;11;11;11;11
"799";2;5;7;9;11;11;11;11;11;11;11
"800";2;5;7;9;11;11;11;11;11;11;11
"801";2;5;7;9;10;13;14;17;19;21;23
"802";2;5;7;9;10;13;14;17;19;21;22
"803";2;5;7;9;11;11;11;11;11;11;11
"804";2;5;7;9;11;11;11;11;11;11;11
"805";2;5;7;9;10;13;14;17;19;21;23
"806";2;5;7;9;10;13;14;17;19;21;23
"807";2;5;7;9;10;13;14;17;19;21;22
"808";2;5;7;9;11;11;11;11;11;11;11
"809";2;5;7;9;11;11;11;11;11;11;11
"810";2;5;7;9;11;11;11;11;11;11;11
"811";2;5;7;9;10;13;14;17;19;21;22
"812";2;5;7;9;10;13;14;17;19;21;22
"813";2;5;7;9;11;11;11;11;11;11;11
"814";2;5;7;9;11;11;11;11;11;11;11
"815";2;5;7;9;10;13;14;17;19;21;22
"816";2;5;7;9;10;13;14;17;19;21;22
"817";2;5;7;9;11;11;11;11;11;11;11
"818";2;5;7;9;11;11;11;11;11;11;11
"819";2;5;7;9;10;13;14;16;16;16;16
"820";2;5;7;9;10;13;14;17;19;21;22
"821";2;5;7;9;10;13;14;17;19;21;22
"822";2;5;7;9;10;13;14;17;19;21;22
"823";2;5;7;9;10;13;14;17;19;21;22
"824";2;5;7;9;10;13;14;17;19;21;23
"825";2;5;7;9;11;11;11;11;11;11;11
"826";2;5;7;9;10;13;14;17;19;21;23
"827";2;5;7;9;10;13;14;17;19;21;22
"828";2;5;7;9;10;13;14;17;19;21;23
"829";2;5;7;9;11;11;11;11;11;11;11
"830";2;5;7;9;10;13;14;17;19;21;22
"831";2;5;7;9;10;13;14;17;19;21;23
"832";2;5;7;9;11;11;11;11;11;11;11
"833";2;5;7;9;11;11;11;11;11;11;11
"834";2;5;7;9;10;13;14;17;19;21;22
"835";2;5;7;9;10;13;14;17;19;21;22
"836";2;5;7;9;10;13;14;17;19;21;22
"837";2;5;7;9;11;11;11;11;11;11;11
"838";2;5;7;9;10;13;14;17;19;21;23
"839";2;5;7;9;10;13;14;17;19;20;20
"840";2;5;7;9;11;11;11;11;11;11;11
"841";2;5;7;9;11;11;11;11;11;11;11
"842";2;5;7;9;11;11;11;11;11;11;11
"843";2;5;7;9;11;11;11;11;11;11;11
"844";2;5;7;9;10;13;14;17;19;21;22
"845";2;5;7;9;10;13;14;17;19;21;22
"846";2;5;7;9;10;13;14;17;19;21;22
"847";2;5;7;9;11;11;11;11;11;11;11
"848";2;5;7;9;10;13;14;17;18;18;18
"849";2;5;7;9;10;13;14;17;18;18;18
"850";2;5;7;9;10;12;12;12;12;12;12
"851";2;5;6;6;6;6;6;6;6;6;6
"852";2;5;7;9;10;13;14;17;19;21;23
"853";2;5;7;9;11;11;11;11;11;11;11
"854";2;5;7;9;10;13;14;17;19;21;22
"855";2;5;7;9;10;13;14;17;19;21;22
"856";2;5;7;9;11;11;11;11;11;11;11
"857";2;5;7;9;10;13;14;17;18;18;18
"858";2;5;7;9;10;13;14;17;18;18;18
"859";2;5;7;9;10;13;14;17;18;18;18
"860";2;5;7;9;11;11;11;11;11;11;11
"861";2;5;7;9;11;11;11;11;11;11;11
"862";2;5;7;9;11;11;11;11;11;11;11
"863";2;5;7;9;11;11;11;11;11;11;11
"864";2;5;7;9;11;11;11;11;11;11;11
"865";2;5;7;9;11;11;11;11;11;11;11
"866";2;5;7;9;10;13;14;17;19;21;23
"867";0;0;0;0;0;0;0;0;0;0;0
"868";2;5;7;9;10;13;14;17;19;21;22
"869";2;5;7;9;10;13;14;17;19;21;23
"870";2;5;7;9;10;13;14;17;19;21;22
"871";2;5;7;9;11;11;11;11;11;11;11
"872";2;5;7;9;11;11;11;11;11;11;11
"873";2;5;7;9;11;11;11;11;11;11;11
"874";2;5;7;9;11;11;11;11;11;11;11
"875";2;5;7;9;11;11;11;11;11;11;11
"876";2;5;7;9;11;11;11;11;11;11;11
"877";2;5;7;9;11;11;11;11;11;11;11
"878";2;5;7;9;11;11;11;11;11;11;11
"879";2;5;7;9;10;13;14;17;19;21;23
"880";2;5;7;8;8;8;8;8;8;8;8
"881";2;5;7;9;11;11;11;11;11;11;11
"882";2;5;7;9;11;11;11;11;11;11;11
"883";2;5;7;9;11;11;11;11;11;11;11
"884";2;5;7;9;11;11;11;11;11;11;11
"885";2;5;7;9;11;11;11;11;11;11;11
"886";2;5;7;9;11;11;11;11;11;11;11
"887";2;5;7;9;11;11;11;11;11;11;11
"888";2;5;7;9;11;11;11;11;11;11;11
"889";2;5;7;9;11;11;11;11;11;11;11
"890";2;5;7;9;11;11;11;11;11;11;11
"891";2;5;7;9;10;13;14;17;19;21;22
"892";2;5;7;9;11;11;11;11;11;11;11
"893";2;5;7;9;11;11;11;11;11;11;11
"894";2;5;7;9;11;11;11;11;11;11;11
"895";2;5;7;9;11;11;11;11;11;11;11
"896";2;5;7;9;11;11;11;11;11;11;11
"897";2;5;7;9;11;11;11;11;11;11;11
"898";2;5;7;9;11;11;11;11;11;11;11
"899";2;5;7;9;11;11;11;11;11;11;11
"900";2;5;7;9;11;11;11;11;11;11;11
"901";2;5;7;9;11;11;11;11;11;11;11
"902";2;5;7;9;11;11;11;11;11;11;11
"903";2;5;7;9;11;11;11;11;11;11;11
"904";2;5;7;9;11;11;11;11;11;11;11
"905";2;5;7;9;11;11;11;11;11;11;11
"906";2;5;7;9;11;11;11;11;11;11;11
"907";2;5;7;9;11;11;11;11;11;11;11
"908";2;5;7;9;10;13;14;17;19;21;22
"909";2;5;7;9;10;13;14;17;19;21;23
"910";2;5;7;9;10;13;14;17;19;21;22
"911";2;5;7;9;11;11;11;11;11;11;11
"912";2;5;7;9;11;11;11;11;11;11;11
"913";2;5;7;9;11;11;11;11;11;11;11
"914";2;5;7;9;11;11;11;11;11;11;11
"915";2;5;7;9;11;11;11;11;11;11;11
"916";2;5;7;9;11;11;11;11;11;11;11
"917";2;5;7;9;11;11;11;11;11;11;11
"918";2;5;7;9;11;11;11;11;11;11;11
"919";2;5;7;9;11;11;11;11;11;11;11
"920";2;5;7;9;11;11;11;11;11;11;11
"921";2;5;7;9;11;11;11;11;11;11;11
"922";2;5;7;9;11;11;11;11;11;11;11
"923";2;5;7;9;11;11;11;11;11;11;11
"924";2;5;7;9;11;11;11;11;11;11;11
"925";2;5;7;9;11;11;11;11;11;11;11
"926";2;5;7;9;11;11;11;11;11;11;11
"927";2;5;7;9;11;11;11;11;11;11;11
"928";2;5;7;9;11;11;11;11;11;11;11
"929";2;5;7;9;11;11;11;11;11;11;11
"930";2;5;7;9;11;11;11;11;11;11;11
"931";2;5;7;9;11;11;11;11;11;11;11
"932";2;5;7;9;11;11;11;11;11;11;11
"933";2;5;7;9;11;11;11;11;11;11;11
"934";2;5;7;9;11;11;11;11;11;11;11
"935";2;5;7;9;11;11;11;11;11;11;11
"936";2;5;7;9;11;11;11;11;11;11;11
"937";2;5;7;9;11;11;11;11;11;11;11
"938";2;5;7;9;11;11;11;11;11;11;11
"939";2;5;7;9;11;11;11;11;11;11;11
"940";2;5;7;9;11;11;11;11;11;11;11
"941";2;5;7;9;11;11;11;11;11;11;11
"942";2;5;7;9;11;11;11;11;11;11;11
"943";2;5;7;9;11;11;11;11;11;11;11
"944";2;5;7;9;11;11;11;11;11;11;11
"945";2;5;7;9;11;11;11;11;11;11;11
"946";2;5;7;9;11;11;11;11;11;11;11
"947";2;5;7;9;10;13;14;17;19;21;22
"948";2;5;7;9;11;11;11;11;11;11;11
"949";2;5;7;9;11;11;11;11;11;11;11
"950";2;5;7;9;11;11;11;11;11;11;11
"951";2;5;7;9;10;13;14;17;19;21;22
"952";2;5;7;9;11;11;11;11;11;11;11
"953";2;5;7;9;11;11;11;11;11;11;11
"954";2;5;7;9;11;11;11;11;11;11;11
"955";2;5;7;9;11;11;11;11;11;11;11
"956";2;5;7;9;11;11;11;11;11;11;11
"957";2;5;7;9;11;11;11;11;11;11;11
"958";2;5;7;9;11;11;11;11;11;11;11
"959";2;5;7;9;11;11;11;11;11;11;11
"960";2;5;7;9;11;11;11;11;11;11;11
"961";2;5;7;9;11;11;11;11;11;11;11
"962";2;5;7;9;11;11;11;11;11;11;11
"963";2;5;7;9;11;11;11;11;11;11;11
"964";2;5;7;9;11;11;11;11;11;11;11
"965";2;5;7;9;11;11;11;11;11;11;11
"966";2;5;7;9;10;13;14;17;19;21;23
"967";2;5;7;9;11;11;11;11;11;11;11
"968";2;5;7;9;11;11;11;11;11;11;11
"969";2;5;7;9;11;11;11;11;11;11;11
"970";2;5;7;9;11;11;11;11;11;11;11
"971";2;5;7;9;11;11;11;11;11;11;11
"972";2;5;7;9;11;11;11;11;11;11;11
"973";2;5;7;9;11;11;11;11;11;11;11
"974";2;5;7;9;11;11;11;11;11;11;11
"975";2;5;7;9;11;11;11;11;11;11;11
"976";2;5;7;9;11;11;11;11;11;11;11
"977";2;5;7;9;11;11;11;11;11;11;11
"978";2;5;7;9;10;13;14;17;19;21;23
"979";2;5;7;9;11;11;11;11;11;11;11
"980";2;5;7;9;11;11;11;11;11;11;11
"981";2;5;7;9;10;13;14;17;19;21;22
"982";2;5;7;9;11;11;11;11;11;11;11
"983";2;5;7;9;11;11;11;11;11;11;11
"984";2;5;7;9;11;11;11;11;11;11;11
"985";2;5;7;9;11;11;11;11;11;11;11
"986";2;5;7;9;11;11;11;11;11;11;11
"987";2;5;7;9;11;11;11;11;11;11;11
"988";2;5;7;9;11;11;11;11;11;11;11
"989";2;5;7;9;11;11;11;11;11;11;11
"990";2;5;7;9;11;11;11;11;11;11;11
"991";2;5;7;9;11;11;11;11;11;11;11
"992";2;5;7;9;11;11;11;11;11;11;11
"993";2;5;7;9;11;11;11;11;11;11;11
"994";2;5;7;9;11;11;11;11;11;11;11
"995";2;5;7;9;11;11;11;11;11;11;11
"996";2;5;7;9;11;11;11;11;11;11;11
"997";2;5;7;9;11;11;11;11;11;11;11
"998";2;5;7;9;11;11;11;11;11;11;11
"999";2;5;7;9;11;11;11;11;11;11;11
"1000";2;5;7;9;10;13;14;17;19;21;23
"1001";2;5;7;9;11;11;11;11;11;11;11
"1002";2;5;7;9;11;11;11;11;11;11;11
"1003";2;5;7;9;10;13;14;17;19;21;22
"1004";2;5;7;9;10;13;14;17;19;21;23
"1005";2;5;7;9;10;13;14;17;19;21;22
"1006";2;5;7;9;11;11;11;11;11;11;11
"1007";2;5;7;9;11;11;11;11;11;11;11
"1008";2;5;7;9;11;11;11;11;11;11;11
"1009";2;5;7;9;10;13;14;17;19;21;22
"1010";2;5;7;9;10;13;14;17;19;21;22
"1011";2;5;7;9;11;11;11;11;11;11;11
"1012";2;5;7;9;11;11;11;11;11;11;11
"1013";2;5;7;9;10;13;14;17;19;21;22
"1014";2;5;7;9;11;11;11;11;11;11;11
"1015";2;5;7;9;10;13;14;16;16;16;16
"1016";2;5;7;9;10;13;14;16;16;16;16
"1017";2;5;7;9;10;13;14;17;19;21;22
"1018";2;5;7;9;10;13;14;17;19;21;22
"1019";2;5;7;9;10;13;14;17;19;21;22
"1020";2;5;7;9;10;13;14;17;19;21;23
"1021";2;5;7;9;11;11;11;11;11;11;11
"1022";2;5;7;9;10;13;14;17;19;21;22
"1023";2;5;7;9;10;13;14;17;19;21;23
"1024";2;5;7;9;11;11;11;11;11;11;11
"1025";2;5;7;9;10;13;14;17;19;21;22
"1026";2;5;7;9;10;13;14;17;19;21;22
"1027";2;5;7;9;11;11;11;11;11;11;11
"1028";2;5;7;9;10;13;14;17;19;21;22
"1029";2;5;7;9;10;13;14;17;19;21;22
"1030";2;5;7;9;10;13;14;17;19;21;22
"1031";2;5;7;9;11;11;11;11;11;11;11
"1032";2;5;7;9;10;13;14;17;19;21;23
"1033";2;5;7;9;10;13;14;17;19;20;20
"1034";2;5;7;9;11;11;11;11;11;11;11
"1035";2;5;7;9;11;11;11;11;11;11;11
"1036";2;5;7;9;11;11;11;11;11;11;11
"1037";2;5;7;9;10;13;14;17;19;21;22
"1038";2;5;7;9;10;13;14;17;19;21;22
"1039";2;5;7;9;10;13;14;17;19;21;22
"1040";2;5;7;9;10;13;14;17;18;18;18
"1041";2;5;7;9;10;13;14;17;18;18;18
"1042";2;5;7;9;10;12;12;12;12;12;12
"1043";2;5;6;6;6;6;6;6;6;6;6
"1044";2;5;7;9;10;13;14;17;19;21;23
"1045";2;5;7;9;11;11;11;11;11;11;11
"1046";2;5;7;9;10;13;14;17;19;21;22
"1047";2;5;7;9;11;11;11;11;11;11;11
"1048";2;5;7;9;11;11;11;11;11;11;11
"1049";2;5;7;9;10;13;14;17;18;18;18
"1050";2;5;7;9;10;13;14;17;18;18;18
"1051";2;5;7;9;10;13;14;17;18;18;18
"1052";2;5;7;9;11;11;11;11;11;11;11
"1053";2;5;7;9;11;11;11;11;11;11;11
"1054";2;5;7;9;11;11;11;11;11;11;11
"1055";2;5;7;9;11;11;11;11;11;11;11
"1056";2;5;7;9;10;13;14;17;19;21;23
"1057";2;5;7;9;10;13;14;17;19;21;22
"1058";2;5;7;9;10;13;14;17;19;21;23
"1059";2;5;7;9;11;11;11;11;11;11;11
"1060";2;5;7;9;11;11;11;11;11;11;11
"1061";2;5;7;9;11;11;11;11;11;11;11
"1062";2;5;7;9;11;11;11;11;11;11;11
"1063";2;5;7;9;11;11;11;11;11;11;11
"1064";2;5;7;9;11;11;11;11;11;11;11
"1065";2;5;7;9;11;11;11;11;11;11;11
"1066";2;5;7;9;11;11;11;11;11;11;11
"1067";2;5;7;9;11;11;11;11;11;11;11
"1068";2;5;7;9;11;11;11;11;11;11;11
"1069";2;5;7;9;11;11;11;11;11;11;11
"1070";2;5;7;9;11;11;11;11;11;11;11
"1071";2;5;7;9;11;11;11;11;11;11;11
"1072";2;5;7;9;11;11;11;11;11;11;11
"1073";2;5;7;9;11;11;11;11;11;11;11
"1074";2;5;7;9;11;11;11;11;11;11;11
"1075";2;5;7;9;10;13;14;17;19;21;23
"1076";2;5;7;9;11;11;11;11;11;11;11
"1077";2;5;7;9;10;13;14;17;19;21;23
"1078";2;5;7;9;11;11;11;11;11;11;11
"1079";2;5;7;9;10;13;14;17;19;21;23
"1080";2;5;7;9;11;11;11;11;11;11;11
"1081";2;5;7;9;11;11;11;11;11;11;11
"1082";2;5;7;9;11;11;11;11;11;11;11
"1083";2;5;7;9;10;13;14;17;19;21;23
"1084";2;5;7;9;10;13;14;17;19;21;23
"1085";2;5;7;9;11;11;11;11;11;11;11
"1086";2;5;7;9;11;11;11;11;11;11;11
"1087";2;5;7;9;11;11;11;11;11;11;11
"1088";2;5;7;9;10;13;14;17;19;21;23
"1089";2;5;7;9;11;11;11;11;11;11;11
"1090";2;5;7;9;10;13;14;17;19;21;22
"1091";2;5;7;9;10;13;14;17;19;21;23
"1092";2;5;7;9;11;11;11;11;11;11;11
"1093";2;5;7;9;10;13;14;17;19;21;22
"1094";2;5;7;9;10;13;14;17;19;21;22
"1095";2;5;7;9;10;13;14;17;19;21;22
"1096";2;5;7;9;11;11;11;11;11;11;11
"1097";2;5;7;9;11;11;11;11;11;11;11
"1098";2;5;7;9;11;11;11;11;11;11;11
"1099";2;5;7;9;11;11;11;11;11;11;11
"1100";2;5;7;9;11;11;11;11;11;11;11
"1101";2;5;7;9;11;11;11;11;11;11;11
