"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"job";-0,00513554404738321;0,389926789645358;-0,013169391866202;0,999913279798741;0,000233901465025721;0,99976609853495;5,06698734330359e-08;0,000292107730609956;0,0019212191305531;0,157054108946102;4,73887778886153e-05
"pretty";0,328525042810279;0,0980879667512259;0,958202392064067;0,286091201966612;0,938002961338331;0,0619970386616449;0,000208529504496855;1,85892562682811e-05;0,0019321042247772;0,158652051217639;4,86319779099278e-05
"spend";0,847249051558782;-0,0778949954314028;0,995800241542205;-0,0915526020628874;0,993771895756054;0,00622810424392589;0,00134785593361019;1,13930605242485e-05;0,00187767875365671;0,397509078489564;0,000296698530681869
"american";-1,41696133344558;1,06177436234225;-0,800256550248807;0,59965778055811;0,70605826906115;0,293941730938834;0,00389563025185972;0,00218738989026181;0,00194026804544527;0,788709447544739;0,00120696817077851
"question";-0,262841555249554;0,280448407682192;-0,683831970909999;0,729639524396359;0,542272094912101;0,457727905087882;0,000129720719462666;0,000147681892554103;0,00187767875365671;0,166941655423524;5,23299986603908e-05
"area";0,522870921898053;-0,059330240019069;0,993623770040888;-0,112746634582736;0,990543961808878;0,00945603819110253;0,000505162328474773;6,5042044806017e-06;0,00184774474454044;0,245717975544921;0,000111561882197435
"side";-0,465286959048701;-0,170704681572389;-0,938811434529442;-0,344431546750253;0,909257977334459;0,0907420226655158;0,000381758721983783;5,13852023276508e-05;0,00176338526430369;0,228221542348153;9,18460491458378e-05
"pay";0,912566693579422;-0,149074612637921;0,986918407504976;-0,161220522663348;0,980598224005168;0,0194017759948131;0,00144584623445689;3,85833790188374e-05;0,00173617252874345;0,431020948763593;0,000322544497389529
"dollar";1,73189616005471;-0,264597837615201;0,988529661887968;-0,15102684386446;0,982988232662144;0,0170117673378365;0,00519942517169389;0,000121362416442473;0,00173345125518743;0,817009310106518;0,00115708601552232
"leave";-1,34753672602591;-0,763901361983924;-0,869939871621641;-0,493157804118442;0,807579668886258;0,192420331113715;0,0032564081780924;0,00104648301697843;0,00179331927341996;0,701337785276891;0,000882088359993539
"human";0,861335356910145;-0,0984947496203988;0,993525328484494;-0,113610834253508;0,99039795845968;0,00960204154030042;0,00125576141879996;1,64205896105376e-05;0,00169263215184706;0,404805796234094;0,000277367792958582
"bring";-0,355106965318113;0,390057337806031;-0,673201341923129;0,739459230270945;0,527826306733209;0,472173693266774;0,000222707724265646;0,000268703796660553;0,00176610653785972;0,228608824655496;9,23002505395695e-05
"joe";-1,05874496793582;1,35779710538349;-0,614910182536439;0,788597151537465;0,450564770479971;0,549435229520011;0,00205291034899816;0,00337642434214024;0,0018314171032043;0,737720852043554;0,000996715894627746
"friend";-1,0391255853732;1,44991477022119;-0,582526348777719;0,812811818922252;0,409246625229658;0,590753374770325;0,00188056457879692;0,00366131524098121;0,0017416150758555;0,759722170669024;0,00100522151718586
"show";-0,620667865441884;0,744488502945661;-0,640343167486271;0,768088945274992;0,483847403215907;0,516152596784075;0,000626890815203554;0,000901964357708488;0,00162732158650248;0,417334577721023;0,000283427589788224
"million";1,15493846713225;-0,0685508189142837;0,998243161042048;-0,0592502441579685;0,997394764911809;0,0026052350881711;0,00207265015223915;7,30186172079898e-06;0,00155384720048983;0,540884604372757;0,000454587562817356
"grow";-0,0146794827251839;0,957751069379084;-0,015325233519596;0,999882561712909;0,000316742542981873;0,999683257456993;3,45975796221768e-07;0,0014727516033175;0,00160555139805429;0,385777476845315;0,000238945001342325
